MA	Gene Name	Ensembl ID	GM12878-ENCFF853TRI	GM12878-ENCFF305QBE	K562-ENCFF332TWQ	K562-ENCFF425PIK	HepG2-ENCFF430KOC	HepG2-ENCFF966SVU	HeLa-S2-ENCFF504AOD	HeLa-S2-ENCFF214ZYK	H1-ENCFF679BHK	H1-ENCFF289GEC	HUVEC-ENCFF211SQP	HUVEC-ENCFF318QVC	NHEK-ENCFF566XEO	NHEK-ENCFF570MJL	A549-ENCFF578YTC	A549-ENCFF908XTR	HMEC-ENCFF749LVX	HMEC-ENCFF476ARS	HSMM-ENCFF226JIS	HSMM-ENCFF036QPG	MCF-7-ENCFF735QLM	MCF-7-ENCFF317XCR	Th1-ENCFF879KHB	Th1-ENCFF979WIG	BE2C-ENCFF242CZI	BE2C-ENCFF465LLS	BE2C-ENCFF256IPJ	BJ-ENCFF982HRR	BJ-ENCFF967KIB	BJ-ENCFF154BBN	Jurkat-ENCFF799GFQ	Jurkat-ENCFF847SAP	Jurkat-ENCFF226OYU	Monocytes-CD14+-ENCFF167IBQ	Monocytes-CD14+-ENCFF857HLU	Monocytes-CD14+-ENCFF780XKG	NHLF-ENCFF609ZJO	NHLF-ENCFF400BDD	Panc1-ENCFF921FTG	Panc1-ENCFF149WMH	Panc1-ENCFF249UJV	CD20-ENCFF642IQW	CD20-ENCFF410IPV	CD34-ENCFF040ZTX	CD34-ENCFF932WWC	Ishikawa-ES-ENCFF770CRK	Ishikawa-ES-ENCFF667ZBZ	Chorion-ENCFF954RVV	Chorion-ENCFF376HRQ	HeLa-S3-ENCFF255QOM	Hepatocytes-ENCFF264EOK	Hepatocytes-ENCFF064IQR	T-47D-ENCFF549FIH	T-47D-ENCFF234TQB
MA0693.2	VDR	ENSG00000111424	1.71	2.16	3.0	2.49	0.28	0.09	5.65	3.16	0.22	0.37	0.52	0.52	37.620000000000005	38.11	2.1799999999999997	1.6800000000000002	83.88000000000001	93.68	12.49	15.17	3.85	3.51	0.49	0.49000000000000005	0.13	0.13	0.06	18.08	19.2	26.86	2.94	1.43	1.47	9.94	11.139999999999999	12.91	27.589999999999996	30.160000000000004	1.1099999999999999	0.9199999999999999	1.28	0.53	0.27	0.27	0.28	4.4	4.430000000000001	2.7399999999999998	2.9600000000000004	2.84	5.0600000000000005	5.590000000000001	35.0	43.37
MA0694.1	ZBTB7B	ENSG00000160685	1.87	2.02	11.219999999999997	7.73	2.21	5.51	6.61	9.549999999999999	5.8	2.73	2.09	2.2800000000000002	20.28	12.43	83.52999999999999	15.75	24.459999999999997	19.86	20.05	21.599999999999998	15.13	14.66	18.609999999999996	19.44	39.85	47.92	47.53	17.35	14.830000000000002	25.28	3.26	3.05	3.1500000000000004	119.75	112.11000000000001	153.30999999999997	6.3100000000000005	5.51	44.19	52.0	48.190000000000005	39.36	57.809999999999995	8.280000000000001	7.290000000000001	11.67	13.219999999999999	32.37	27.159999999999997	10.21	10.950000000000001	12.370000000000001	74.39000000000001	84.47
MA0695.1	ZBTB7C	ENSG00000184828	0.0	0.0	0.01	0.01	0.09	0.0	1.3699999999999999	1.5599999999999998	0.01	0.11	0.0	0.0	0.23	0.22000000000000003	0.0	0.06	1.6800000000000002	2.0900000000000003	0.19	0.19	0.09	0.08	0.02	0.0	0.82	0.48000000000000004	0.0	0.0	0.0	0.0	0.31	0.37	0.39	0.0	0.02	0.03	0.07	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06	0.45	1.6000000000000003	2.84	0.23	0.9299999999999999	0.95	0.6	0.9600000000000001
MA0696.1	ZIC1	ENSG00000152977	0.1	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.04	0.02	0.0	0.0	14.629999999999999	15.06	23.99	23.44	0.04	0.05	0.0	0.0	0.0	15.989999999999998	16.009999999999998	23.32	0.0	0.0	0.0	0.0	0.0	0.0	0.39999999999999997	0.41	0.01	0.01	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.12000000000000001	0.12000000000000001	0.0	0.16	0.17	0.0	0.02
MA0697.1	ZIC3	ENSG00000156925	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	14.889999999999999	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.5	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.31
MA0698.1	ZBTB18	ENSG00000179456	0.22	0.29	0.78	0.46	2.48	3.25	0.8300000000000001	1.76	6.609999999999999	5.33	6.0	6.75	2.49	2.45	9.32	6.930000000000001	4.15	4.59	19.47	21.509999999999998	0.65	0.61	17.22	16.85	16.15	15.95	15.1	10.65	11.149999999999999	9.92	7.79	8.47	8.56	32.66	34.14	23.17	6.41	6.85	3.75	3.64	4.54	35.64	24.1	9.94	10.35	1.1	1.1	7.35	7.38	1.74	0.94	0.94	0.85	0.65
MA0699.1	LBX2	ENSG00000179528	0.03	0.16	1.6600000000000001	1.46	0.7699999999999999	2.2199999999999998	0.55	1.44	0.0	0.08	0.0	0.16	0.2	0.06	2.89	0.8	0.09	0.09	0.45999999999999996	0.49	0.53	0.43	1.3900000000000001	0.09	1.28	1.13	0.94	0.23	0.31	0.33999999999999997	0.23	0.86	0.38	0.5700000000000001	0.5800000000000001	0.96	0.61	0.62	11.02	11.600000000000001	10.530000000000001	0.0	0.44	0.19	0.22	1.5	1.3900000000000001	0.7300000000000001	0.8200000000000001	0.44	2.59	2.04	0.24	0.0
MA0700.1	LHX2	ENSG00000106689	1.11	2.0700000000000003	0.0	0.0	0.05	0.0	16.02	43.0	0.65	0.8799999999999999	0.0	0.0	0.03	0.0	10.23	2.2	0.01	0.02	0.79	0.81	4.16	4.03	0.0	0.0	0.22	0.23	0.04	0.09	0.09	0.11	0.61	0.8999999999999999	1.09	0.09	0.09	0.11	0.02	0.02	0.22	0.23	0.57	0.0	0.42	0.0	0.0	1.96	2.06	1.5399999999999998	1.4899999999999998	44.41	0.16999999999999998	0.16999999999999998	4.140000000000001	4.03
MA0701.1	LHX9	ENSG00000143355	0.02	0.02	0.19	0.0	0.0	0.0	0.06	0.56	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.7	0.0	0.0	0.01	0.01	0.03	0.03	0.0	0.0	3.48	3.47	1.4100000000000001	8.180000000000001	40.27	11.71	0.06	0.14	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.03	0.01	0.01	0.41000000000000003	0.28	0.1	0.24000000000000002	0.27
MA0702.1	LMX1A	ENSG00000162761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09000000000000001	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.11
MA0703.1	LMX1B	ENSG00000136944	0.0	0.0	0.0	0.0	0.0	0.07	0.02	0.0	0.1	0.18	0.0	0.0	0.59	0.35	0.5800000000000001	0.36	0.7300000000000001	4.720000000000001	0.01	0.01	7.2	0.5900000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7200000000000001	0.9099999999999999	0.65	0.0	0.0	0.0	0.0	0.0	3.44	2.39	2.87	0.0	0.0	0.0	0.01	0.18	0.0	0.01	0.02	0.0	0.11	0.1	4.51	1.64
MA0706.1	MEOX2	ENSG00000106511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	11.66	6.83	0.0	0.0	0.0	0.01	0.0	0.0	0.05	0.05	0.0	0.0	0.0	0.0	0.16	0.16	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.69	13.1	0.0	0.82	0.84	0.0	0.0
MA0707.1	MNX1	ENSG00000130675	0.27	0.25	2.92	0.51	1.06	0.67	0.88	2.58	0.0	0.0	0.0	0.04	0.0	0.02	2.62	0.51	0.09	0.09	0.0	0.0	1.3599999999999999	1.3199999999999998	0.01	0.01	0.91	0.9500000000000001	1.5999999999999999	0.0	0.0	0.0	13.15	10.28	10.799999999999999	0.0	0.0	0.0	0.0	0.0	1.54	1.5600000000000003	2.3699999999999997	0.0	0.0	0.0	0.0	2.82	2.9000000000000004	0.11	0.11	2.6799999999999997	2.52	2.6000000000000005	3.98	7.3500000000000005
MA0708.1	MSX2	ENSG00000120149	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.22	0.13	0.31	0.12	0.0	2.51	3.09	2.44	2.88	2.31	3.5	5.55	7.960000000000001	7.74	7.29	0.0	0.0	15.59	19.49	19.82	0.85	1.12	1.12	0.0	0.0	0.0	0.0	0.0	0.05	2.05	2.7800000000000002	7.91	9.59	7.569999999999999	0.02	0.0	0.11	0.22	0.0	0.0	35.0	42.97	0.25	25.96	26.09	86.2	79.97
MA0710.1	NOTO	ENSG00000214513	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.19	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.18	0.18	0.06	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.12	0.0	0.0	0.0	0.02	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.06	0.05
MA0711.1	OTX1	ENSG00000115507	0.19	0.28	1.41	0.6400000000000001	1.12	1.62	0.8899999999999999	1.02	0.5800000000000001	0.22	0.0	0.0	0.28	0.21	2.16	0.35	0.3	0.31	0.03	0.04	0.6300000000000001	0.6200000000000001	0.0	0.0	0.06	0.06	0.06	0.0	0.0	0.02	4.0600000000000005	5.290000000000001	5.31	0.0	0.0	0.0	0.0	0.0	2.6100000000000003	2.68	2.58	0.0	0.0	0.01	0.0	2.27	2.35	0.04	0.04	1.07	0.02	0.02	0.9000000000000001	1.46
MA0712.1	OTX2	ENSG00000165588	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	33.38	30.870000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.29	0.0	0.0	0.0	0.07	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.15000000000000002	0.16	0.0	0.0
MA0713.1	PHOX2A	ENSG00000165462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.0	337.6	341.26	270.96	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.19	0.2	0.0	0.0	0.0	0.0	0.0	0.19	0.38
MA0714.1	PITX3	ENSG00000107859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.08	0.0	0.0	0.0	0.03	0.0	0.27	0.0	0.02	0.03	2.46	2.55	0.09	0.09	0.01	0.01	0.08	0.09	0.0	0.02	0.02	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.25	0.26	0.33	0.0	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0.09	0.65	0.67	0.05	0.12
MA0715.1	PROP1	ENSG00000274382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0716.1	PRRX1	ENSG00000116132	1.7999999999999998	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.5	0.0	0.01	0.0	0.01	0.16	0.15000000000000002	1.07	1.09	0.0	0.0	0.2	0.2	0.0	0.0	0.05	125.27	125.68	123.9	0.0	0.0	0.0	0.0	0.0	0.0	230.84	233.85999999999999	0.15	0.14	0.25	0.0	0.0	0.0	0.0	0.0	0.0	2.1100000000000003	2.02	0.0	9.0	9.29	0.0	0.0
MA0717.1	RAX2	ENSG00000173976	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
MA0718.1	RAX	ENSG00000134438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0719.1	RHOXF1	ENSG00000101883	0.0	0.0	0.08	0.07	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.36	0.23	0.0	0.0	0.0	0.0	0.03	0.03	0.39	0.4	1.06	1.09	2.15	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.21	0.14	0.0	0.0	0.08	0.08	0.0	0.88	1.81	0.4	0.41	0.0	0.0	0.04	0.04	0.0	0.29	0.3	0.0	0.0
MA0721.1	UNCX	ENSG00000164853	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0722.1	VAX1	ENSG00000148704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	1.25	0.44999999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18000000000000002	0.18000000000000002	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.41	3.4800000000000004	3.84	0.0	0.0	0.0	0.0	1.7	1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.02
MA0723.1	VAX2	ENSG00000116035	0.0	0.0	0.0	0.0	0.2	0.28	0.0	0.0	0.0	0.0	0.6	0.15	0.02	0.03	4.56	0.56	0.0	0.0	3.34	3.45	0.21	0.21	0.0	0.0	1.05	1.08	0.67	0.37	0.37	0.42	0.09	0.2	0.21	0.0	0.0	0.0	0.55	0.56	1.63	1.66	2.17	0.0	0.0	0.0	0.0	1.76	1.82	0.26	0.25	0.0	0.07	0.08	2.55	3.26
MA0724.1	VENTX	ENSG00000151650	0.0	0.04	0.56	0.27	0.0	0.0	0.0	0.0	2.14	1.61	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.01	0.01	0.03	0.03	0.07	0.07	0.1	0.01	0.01	0.01	0.03	0.0	0.0	41.64	42.06	31.01	0.0	0.0	0.0	0.0	0.03	1.23	0.54	0.1	0.13	0.0	0.0	0.12	0.11	0.0	0.0	0.0	0.0	0.1
MA0725.1	VSX1	ENSG00000100987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	2.74	0.0	0.0	0.0	0.0	0.09	0.08	0.01	0.0	0.08	0.09	0.14	0.0	0.0	0.0	0.0	0.66	0.69	0.0	0.0	0.0	0.0	0.0	0.06	0.06	0.0	0.0	0.0	0.11000000000000001	0.09	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.6799999999999999	0.46
MA0726.1	VSX2	ENSG00000119614	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.02	0.0
MA0727.1	NR3C2	ENSG00000151623	0.03	0.04	0.12000000000000001	0.09000000000000001	0.03	0.13	0.22	0.08	1.07	0.7799999999999999	1.92	2.94	0.6499999999999999	0.9600000000000001	0.02	0.06	0.03	0.03	0.12	0.12	0.27	0.24000000000000002	15.449999999999998	14.84	0.05	0.05	0.05	0.05	0.05	0.15000000000000002	1.84	1.13	1.19	0.19999999999999998	0.19999999999999998	0.24	8.68	8.74	0.27	0.27	0.18	4.13	4.380000000000001	1.3699999999999999	1.1199999999999999	7.4399999999999995	7.7	2.1500000000000004	2.3100000000000005	0.08	2.01	1.49	1.8499999999999999	2.9
MA0729.1	RARA	ENSG00000131759	10.07	12.17	27.380000000000003	34.35	36.85	44.199999999999996	70.64	46.36	15.28	14.120000000000001	71.97000000000001	58.699999999999996	4.629999999999999	2.87	14.249999999999996	7.500000000000001	5.6899999999999995	6.159999999999999	20.2	21.82	22.95	22.189999999999998	11.59	11.469999999999999	88.44	86.67	89.03999999999999	5.1	5.1899999999999995	5.22	11.45	9.35	10.969999999999999	47.559999999999995	48.050000000000004	52.58999999999999	6.59	6.7700000000000005	48.94	47.940000000000005	46.529999999999994	23.349999999999998	13.93	16.73	17.900000000000002	13.84	14.1	7.12	7.9	48.489999999999995	28.26	29.720000000000002	42.31000000000001	55.57
MA0730.1	RARA(var.2)	ENSG00000131759	10.07	12.17	27.380000000000003	34.35	36.85	44.199999999999996	70.64	46.36	15.28	14.120000000000001	71.97000000000001	58.699999999999996	4.629999999999999	2.87	14.249999999999996	7.500000000000001	5.6899999999999995	6.159999999999999	20.2	21.82	22.95	22.189999999999998	11.59	11.469999999999999	88.44	86.67	89.03999999999999	5.1	5.1899999999999995	5.22	11.45	9.35	10.969999999999999	47.559999999999995	48.050000000000004	52.58999999999999	6.59	6.7700000000000005	48.94	47.940000000000005	46.529999999999994	23.349999999999998	13.93	16.73	17.900000000000002	13.84	14.1	7.12	7.9	48.489999999999995	28.26	29.720000000000002	42.31000000000001	55.57
MA0731.1	BCL6B	ENSG00000161940	0.18	0.0	0.9299999999999999	2.2800000000000002	0.08	0.0	0.32	0.03	4.4799999999999995	3.3800000000000003	45.480000000000004	46.519999999999996	0.0	0.0	0.02	0.12	0.0	0.0	0.0	0.0	0.02	0.02	0.15	0.08	0.3	0.31	0.41000000000000003	0.0	0.0	0.0	0.06	0.13	0.13	0.0	0.0	0.0	0.060000000000000005	0.060000000000000005	0.15000000000000002	0.16	0.12000000000000001	0.08	0.22	5.87	5.68	0.67	0.7	4.6499999999999995	4.68	0.03	0.78	0.81	0.0	0.39
MA0732.1	EGR3	ENSG00000179388	0.35	0.34	0.1	0.2	0.01	0.07	0.26	0.19	0.02	0.08	0.21000000000000002	0.08	0.12	0.37	1.66	0.29	3.0500000000000003	3.09	0.51	0.52	4.68	4.56	0.8799999999999999	0.85	0.31999999999999995	0.32999999999999996	0.2	0.07	0.07	0.16999999999999998	0.8399999999999999	0.77	0.81	2.17	2.19	0.6699999999999999	1.46	1.48	0.16	0.16	0.02	15.42	7.41	4.87	5.04	0.17	0.19	0.8899999999999999	0.8500000000000001	0.2	1.18	1.22	0.01	0.1
MA0733.1	EGR4	ENSG00000135625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.01	0.0	0.15	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.06	0.060000000000000005	0.04	0.04	0.04	0.0	0.0	0.0	0.6	0.38	0.4	0.12	0.11	0.05	0.0	0.0	0.34	0.36	0.38	1.84	1.75	1.33	1.34	0.04	0.04	0.02	0.01	0.06	0.64	0.66	0.0	0.04
MA0734.1	GLI2	ENSG00000074047	0.0	0.01	0.0	0.0	0.0	0.0	0.53	0.8600000000000001	14.510000000000002	16.76	0.0	0.0	0.04	0.02	50.93	5.71	0.01	0.01	0.82	0.85	0.11	0.11	0.0	0.0	5.82	5.999999999999999	6.74	4.199999999999999	4.1899999999999995	6.6	0.37	0.24000000000000002	0.25	0.0	0.0	0.0	3.3199999999999994	3.3600000000000003	4.29	3.9699999999999998	3.1	0.0	0.0	0.03	0.01	0.3	0.31	0.98	1.03	0.68	5.1000000000000005	5.109999999999999	0.0	0.0
MA0735.1	GLIS1	ENSG00000174332	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.03	0.06	0.0	0.04	0.01	0.0	0.01	0.0	0.0	0.0	3.38	3.68	0.01	0.01	0.02	0.02	0.46	0.47	0.27	0.66	0.7	1.43	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.1	1.0	0.98	0.83	0.0	0.0	0.0	0.0	0.03	0.03	0.07	0.07	0.0	1.21	0.95	0.22	0.46
MA0736.1	GLIS2	ENSG00000274636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0737.1	GLIS3	ENSG00000107249	0.06999999999999999	0.1	0.21000000000000002	0.11000000000000001	0.38	0.11	0.32999999999999996	0.21000000000000002	0.04	0.18	0.72	0.8200000000000001	0.16	0.35	7.619999999999999	21.360000000000003	0.12000000000000001	0.12000000000000001	1.62	1.6800000000000002	0.73	0.71	0.71	0.74	0.0	0.0	0.12	3.3800000000000003	3.3900000000000006	3.72	0.48000000000000004	0.9299999999999999	0.97	0.41	0.41	0.07	3.63	3.68	2.92	3.0100000000000007	3.0300000000000002	0.0	0.0	0.05	0.06	12.020000000000001	12.63	3.11	3.0199999999999996	0.22000000000000003	13.61	14.02	0.11	0.58
MA0738.1	HIC2	ENSG00000169635	0.31	0.26	12.27	15.559999999999999	3.92	4.03	0.53	0.52	4.140000000000001	4.32	0.69	0.44	0.53	0.39	4.27	0.81	0.6200000000000001	0.6300000000000001	0.63	0.67	0.66	0.65	2.6	2.58	15.36	15.450000000000001	14.899999999999999	0.41	0.41	0.44	3.2	3.76	3.91	2.9099999999999997	2.9399999999999995	2.44	0.68	0.69	3.27	3.34	3.41	3.36	1.9000000000000001	3.84	3.84	1.2400000000000002	1.24	5.7	5.5600000000000005	0.52	7.719999999999999	7.9799999999999995	1.31	1.13
MA0740.1	KLF14	ENSG00000266265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.01	0.0	0.0	0.0	0.03	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.08	0.0	0.0	0.08	0.1	0.0	0.04	0.23	0.0	0.23	0.18	0.0	0.0	0.02	0.0	0.0	0.0	0.27	0.0	0.32	0.0	0.28	0.0
MA0741.1	KLF16	ENSG00000129911	1.6600000000000001	2.02	2.03	1.62	0.32	0.72	0.58	1.08	2.6100000000000003	1.68	1.07	0.87	14.809999999999999	3.83	60.21	3.14	10.39	10.62	6.77	7.01	1.12	1.09	4.59	4.74	77.66	80.22	73.73	3.05	2.98	4.6	17.84	13.61	14.48	17.3	17.49	24.91	4.37	4.43	60.7	62.27	60.089999999999996	30.29	31.62	14.620000000000001	14.55	18.179999999999996	18.220000000000002	7.38	7.11	1.12	11.77	12.260000000000002	10.2	14.850000000000001
MA0743.1	SCRT1	ENSG00000284923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0744.1	SCRT2	ENSG00000215397	0.0	0.0	0.03	0.12	0.0	0.0	0.0	0.0	0.03	0.05	0.0	0.0	0.0	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.44	8.63	7.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.01
MA0745.1	SNAI2	ENSG00000019549	0.0	0.19	0.0	0.0	0.0	0.0	1.83	0.5599999999999999	0.32999999999999996	0.38	0.06	0.38	97.96000000000001	162.41	0.39	0.78	127.78	129.76000000000002	89.42	91.92999999999999	5.48	5.36	0.07	0.07	2.32	2.38	2.49	41.379999999999995	41.19	41.39	0.15	0.0	0.0	0.0	0.0	0.0	59.650000000000006	60.07	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.61	2.5	0.54	50.65	52.58	0.02	0.0
MA0746.1	SP3	ENSG00000172845	28.049999999999997	28.330000000000002	9.709999999999999	11.989999999999998	16.27	15.01	11.030000000000001	9.74	15.68	18.43	8.91	13.32	8.27	24.820000000000004	8.190000000000001	62.230000000000004	17.939999999999998	18.24	12.129999999999999	12.53	41.45	38.239999999999995	57.88	57.43	17.76	18.240000000000002	11.049999999999999	33.01	32.39	17.599999999999998	29.96	28.13	27.460000000000004	34.27	34.35	15.44	38.36	38.85	30.19	30.779999999999998	28.61	23.150000000000002	13.519999999999998	40.870000000000005	43.07	32.68	32.71	37.45	36.42000000000001	9.979999999999999	31.720000000000002	32.870000000000005	19.009999999999998	30.16
MA0747.1	SP8	ENSG00000164651	0.0	0.0	0.11	0.17	0.0	0.0	0.0	0.0	2.4499999999999997	4.26	0.0	0.06	0.06	0.07	0.01	0.0	0.09000000000000001	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.37	26.44	0.0	0.01	0.0	0.08	0.03	0.0	0.0
MA0748.1	YY2	ENSG00000230797	0.4	0.66	1.05	1.28	0.21	0.4	5.03	2.25	0.45	0.49	0.58	1.05	0.27	0.42	3.48	1.63	0.62	0.63	0.75	0.78	2.19	2.13	0.88	0.91	1.98	2.0	2.03	0.68	0.68	0.49	0.48	0.8	0.85	0.13	0.13	0.1	2.03	2.06	1.25	1.27	0.97	0.17	0.43	1.23	1.06	1.43	1.5	2.02	1.85	2.2	0.9	0.93	2.3	3.0
